triggers	path	source	verified
frappe-request, an exc in a 2xx body is printed to the console and the call resolves, the status on a thrown error is read off the body text so it is always undefined, frappeRequest, transformRequest, transformResponse, transformError, call, request, frappe-ui request error status, exc in 2xx response body, the call worked but i got nothing back, my request returns success and the data is undefined, why does a failed server call still look like it succeeded, the server threw an error and my catch block never ran, nothing is caught when the backend raises halfway through, how do i catch a server side failure that comes back as a 200, i see a red error printed in the console but the code carries on, the console shows a traceback and my page acts like everything is fine, the status code on the error object is always undefined, i cannot tell a permission failure from a server crash in my error handler, how do i read the http status code of a failed call, my retry on server errors never triggers because the status is missing, frappe request	knowledge/ui/frappe-request.md	-	-
idb-store, without indexeddb every read and write goes to a plain object that a reload empties, a real indexeddb rejection escapes the try block unhandled, frappe-ui indexeddb store, cache does not survive reload, everything i cached disappears when i refresh the page, the cache is empty again after a reload, why does my saved data not survive a page refresh, offline data works in one tab and is gone in a new tab, the cache tests pass but nothing is actually stored, how do i check that data is really being written to the browser and not just held in memory, saving to browser storage fails and nothing is logged anywhere, i get an unhandled promise rejection with no stack i can trace, storage quota is full and the app says nothing, why is caching silently doing nothing on this device, the cache never works when the page is rendered on the server, data is not persisting inside the mobile webview, idb store	knowledge/ui/idb-store.md	-	-
list-indicator, four earlier branches answer before a list view's own get_indicator runs, a custom indicator is skipped whenever a workflow state, a draft, a cancelled document or a declared doctype state matches, get_indicator, has_indicator, set_fields, get_indicator_html, get_indicator_dot, set_indicator, frappe-ui list indicator precedence, custom list indicator skipped, my custom colour dot in the list is being ignored, the list keeps showing draft in red instead of my own label, why does my status colour never appear in the list view, cancelled records always show the same colour no matter what i do, the badge in the list does not match the status i set, how do i make the list show my own status label and colour, my status colour works on some records and not on others, after i made the doctype submittable the list badge changed on its own, clicking the status badge filters by the wrong thing, the label in the list is stuck in english and will not translate, my colour function gets an empty value for a field that clearly has data, the field my status logic reads is always empty in the list but fine on the form, list indicator	knowledge/ui/list-indicator.md	-	-
list-resource, reload asks for page one through the loaded row count in one request, a row patch reaches every list resource built for that doctype whatever its filters, createListResource, listCache, resourcesByDocType, reload, fetch, update, setData, updateRowInListResource, revertRowInListResource, deleteRowInListResource, createResource, createListResource reload behavior, list resource row patch, refreshing the list fires one giant request for everything loaded so far, the list refresh gets slower every time i load more rows, why does reloading the list ask the server for hundreds of rows at once, i see the same rows twice after deleting one, duplicate rows appear in the list after i add a record, how do i properly refresh a list after adding or removing a row, my code runs before the fresh rows arrive, awaiting the list refresh does not actually wait for the data, saving one record changed a completely different list on the same page, a filtered list is showing a row that should not match the filter, the new field i added is never on the rows even though the server returns it, a value updated on the server does not appear on the row in the list, list resource	knowledge/ui/list-resource.md	-	-
lucide-icons, an icon is either a class name or an auto-imported component, a misspelt one renders an empty element in silence, a name assembled at runtime emits no css at all, matchComponents, encodeSvgAsDataUri, readAvailableIconNames, lucideIcons, generateIconModule, getIcons, camelToDash, frappeuiPlugin, iconLeft, icon, iconRight, name, lucide icon not rendering, frappe-ui icon component, the icon is just a blank space, my icon does not show up and there is no error anywhere, why is nothing rendered where the icon should be, the icon works when i hardcode it but not when it comes from data, icons chosen dynamically never appear, how do i show an icon whose name comes from a database field, my icon is huge or tiny and ignores the size i set, the icon colour will not change no matter what i set, my hand drawn icon looks thicker than the ones next to it, the icons look inconsistent in weight across the page, i passed a name to the button icon and got the wrong icon set, i think i misspelled the icon name but nothing warns me, lucide icons	knowledge/ui/lucide-icons.md	-	-
realtime, every ondocupdate call adds a list_update listener that nothing removes, while the subscribe dedup is keyed on doctype alone and ignores which socket asked, createDocumentResource, createListResource, initSocket, install, socket updates repeat, onDocUpdate listener not removed, the same list reloads five times every time one record changes, why does my page fetch the same data over and over after a live update, the network tab is flooded with duplicate requests whenever someone edits a record, requests keep firing for a page i already navigated away from, the app gets slower the more times i open and close the same screen, how do i stop background refreshes coming from a screen that is already closed, the list never updates when someone else changes a record, live updates worked on the first load and stopped after part of the app reloaded, why do i get no live updates and no error either, two browser tabs open and only one of them gets live updates	knowledge/ui/realtime.md	-	-
tailwind-preset, the preset's plugin states a whole theme rather than an extend, the scale it names replaces tailwind's and text-4xl, xl: and slate emit no css, preset.js, darkMode, plugins, theme, borderRadius, boxShadow, fontSize, screens, extend, addBase, addComponents, generateColorPalette, generateCSSVariables, generateSemanticColors, matchComponents, frappe-ui tailwind preset overrides theme, text-4xl class missing, my text size class does nothing and there is no error, the biggest heading class just renders at normal size, why does a class straight from the docs produce no styles here, some colour names work and others are completely ignored, the widest screen size prefix has no effect at all, i added one font size to my config and every other size disappeared, adding a custom size broke all the built in sizes, how do i change a corner radius or a shadow across the whole app, the buttons from the component library come in completely unstyled, styles are missing only for the components that came from the package, tailwind preset	knowledge/ui/tailwind-preset.md	-	-
theme, dark mode waits for something to write data-theme on the root element, only ink, surface and outline classes read a css variable, every other colour class is a frozen hex, darkMode, generateCSSVariables, generateSemanticColors, generateColorPalette, resolveColorReference, addBase, extend, lightMode, themedVariables, overlay, neutral, dark mode does not switch, data-theme attribute, dark mode does nothing when i toggle it, the switch flips but the page stays light, why is my app ignoring the system dark setting, half the page goes dark and the rest stays white, some buttons keep their light colours in dark mode, the toggle reports a different mode from what is on the screen, the page flashes light for a second before it turns dark on load, how do i change one background colour everywhere without editing every component, my custom colour has no effect on the shared components, the app gets sluggish after switching themes many times	knowledge/ui/theme.md	-	-
toast, toast.create fills a module-level array that only the provider component renders, the plugin install registers no component at all, ToastRoot, duration, ToastProvider, install, toast.create not showing, frappe-ui toast plugin, nothing pops up when i show a message, my success message never appears anywhere on the screen, why do my notifications silently do nothing, the popup message disappears instantly instead of staying, i set the time to zero and the message vanished right away, my message shows but all the formatting is gone, links inside my notification get stripped out, the loading message never turns into a success message, how do i make a message stay until the user closes it, the whole thing still crashes even though i showed an error message	knowledge/ui/toast.md	-	-
use-call, the params passed to submit are stored in submitparams and sent by every later call until reset, an error thrown in beforesubmit reaches no ref the caller reads and stops nothing, useCall submit params stay after first submit, useCall error handling, the filters stopped updating after i clicked the button once, it keeps sending the same old values on every later request, why is my request using yesterday's filter instead of the new one, my validation check throws but the request goes out anyway, the check that runs before sending does not stop anything, how do i actually block a request before it is sent, i see an error in the console but nothing shows in the interface, the failure message never reaches the screen, old data shows up before the new response arrives, how do i go back to the reactive parameters after passing them by hand once, use call	knowledge/ui/use-call.md	-	-
use-doctype, delete, rundocmethod and runmethod each keep one url ref per instance, a second submit before the first resolves moves the loading state onto the newer call, useDocType runMethod loading state, second submit before first resolves, the spinner shows on the wrong row when i click two buttons quickly, why does the first row stop showing loading when i click a second one, clicking approve on several rows at once and only the last one spins, the loading indicator jumps to another row on its own, i click delete on two records and one of them never shows it is working, does firing the same action on many rows at the same time break the loading state, the button stays stuck as if nothing happened after a rapid second click, the error from my check does not appear anywhere in the form, why do i get the wrong error message back when a check fails, the deleted record is gone from the server but still sitting in my list, how do i run the same action on a whole table of rows safely, use doctype	knowledge/ui/use-doctype.md	-	-
use-list, data is a running list rather than one page of rows, the fetch replaces it only while start is zero and appends on every other start, useList data not paging, list append vs replace, the list keeps getting longer every time i load more instead of showing one page, why do i see duplicate rows after refreshing the list, loading the next page adds the rows on top of the old ones, i asked for twenty rows and now there are sixty on screen, the same record shows up twice in the table, refreshing after page two doubles everything, how do i show numbered pages instead of a load more button, going back a page does not remove the rows i already had, why does my table grow forever as i scroll, the row count on screen does not match the page size i set, how do i refresh a paginated list without repeating rows, use list	knowledge/ui/use-list.md	-	-
use-new-doc, doc holds only what was typed, submit returns the created document and writes nothing back, a second submit creates a second record, useNewDoc submit creates duplicate, new doc form state, clicking save twice creates two identical records, why did submitting the form a second time make a duplicate, the form still shows what i typed after it saved instead of the real record, the id of the new record is empty right after creating it, fields the server fills in are blank on my screen after saving, the default values set by the backend never show up in the form, how do i clear the form after it saves, the generated number is missing until i reload the page, user double clicks the create button and we get two entries, why is the saved record different from what my form shows, how do i get the record that was actually created back from the save, use new doc	knowledge/ui/use-new-doc.md	-	-
vite-plugin, an empty frappeui call already installs four sub-plugins plus a banner and a dependency pre-bundle, it rewrites the build output directory unless the option carries the value through, frappeuiPlugin, lucideIcons, frappeProxy, jinjaBootData, buildConfig, siteBanner, frappeTypes, frappeui vite plugin build output, frappe-ui vite config, my build files end up in a folder i did not ask for, why did the output directory change after i added the plugin, the built page is blank and the assets point at the wrong path, i set my own output folder and it got ignored, the dev server keeps forwarding requests to a backend i did not configure, my existing page template gets overwritten by a generated one, why is extra data injected into my html that i never added, adding it with no options changed my whole build, how do i turn off the proxy and keep serving from my own template, the generated html lands somewhere my server does not look, how do i keep my own build settings when i add this, vite plugin	knowledge/ui/vite-plugin.md	-	-
zoom-pan, the wheel listener is bound once to whatever element containerref already holds at mount, a container rendered later never gets one and nothing rebinds when the ref changes, useZoomPan, containerRef, isEnabled, handleWheel, handlePanStart, zoomIn, zoomOut, resetZoom, zoomLevel, panPosition, isMousePanning, snapThresholdLower, snapThresholdUpper, frappe-ui zoom pan wheel listener, wheel zoom does not work, scrolling the wheel does not zoom at all and nothing errors, why does wheel zoom stop working when the image loads later, zoom works the first time and then never again after i swap the content, the zoom buttons work but the mouse wheel does nothing, i cannot drag the picture around after zooming in, dragging keeps going after i let go of the mouse, zooming out gets stuck and needs an extra click to go smaller, the view jumps back to the middle on its own when i zoom out, the page scrolls behind the viewer while i try to zoom, how do i stop the wheel from zooming without breaking the rest, why does the zoom land exactly on the default size instead of where i stopped, zoom pan	knowledge/ui/zoom-pan.md	-	-
default-site, init_request resolves a request's site as _site or the x-frappe-site-name header or the request host, a bench serve started with default_site set pins every request to one site and the header is never read, init_request, serve, app_group, get_sites, Invalid request arguments, bench serve wrong site, how does frappe pick the site for a request, my login keeps failing even though the password is definitely right, why is the server answering from a different site than the one i asked for, the site header i send is being ignored completely, i set the site in the request but it still uses the wrong one, records i created are showing up on the wrong site, how do i make the dev server use a specific site when there are several, everything works on one site and breaks on the other with the same code, the page loads fine but the data belongs to another company, why does my script write to the wrong database on a multi site setup, user exists but the app says invalid login on my local server, default site	knowledge/web/default-site.md	-	-
document-page, the web view permission check is an or chain whose first term is allow_guest_to_view, setting that check on the doctype publishes every record with a route to everyone and the two permission calls after it are never reached, DocumentPage, can_render, search_in_doctypes_with_web_view, search_web_page_dynamic_routes, _find_matching_document_webview, get_condition_field, get_html, update_context, allow_guest_to_view, has_web_view, is_published_field, condition_field, route, get_doctypes_with_web_view, website_generators, cache_html, can_cache, redis_cache, website_page, get_web_template, WebsiteGenerator, is_website_published, index_web_pages_for_search, web view 404 not 403, publish doctype to website, all my records are visible to the public and i only wanted a few, why can anyone on the internet open every row of this table, my draft records leaked to the website, the page says not found instead of access denied for an unpublished record, i published the record but the link is still a 404, why does it take an hour before a newly published page appears, i changed the content but the website still shows the old version, the page is stale in production but fine on my dev machine, how do i show a record as a public page on the site, the record has a url but nothing renders it, why is my page not showing up in the site search or sitemap, document page	knowledge/web/document-page.md	-	-
form-permissions, the web form insert calls doc.insert with ignore_permissions, login_required is the only condition between a guest and a new document of that doctype, accept, delete, delete_multiple, WebForm.get_context, WebForm.has_web_form_permission, check_webform_perm, get_published_web_forms, validate_higher_perm_levels, handle_exception, Web Form, You need to be in developer mode to edit a Standard Web Form, Following fields are missing:, Mandatory Information missing:, web form guest submit permission, login_required web form, anyone can submit our public form without logging in and we did not want that, why is a stranger able to create records through the portal, i unpublished the form but submissions keep coming in, one user can open and edit another user's submission, how do i let people see their own submission after they send it, the visitor gets permission denied when opening their own entry, a field that should be locked got overwritten by the person who filled the form, the admin cannot delete an entry but the person who created it can, it keeps saying you must login to submit this form and login is turned off, i gave the guest role permissions and now the api is wide open too, my validation rules never run when the submission comes from the website, form permissions	knowledge/web/form-permissions.md	-	-
form-settings, the web form check fields act at four different places and only two of them reach the write, while depends_on hides a check field on the form without clearing its stored value, accept, WebForm.get_context, WebForm.validate_mandatory, published, login_required, anonymous, allow_edit, allow_multiple, allow_delete, allow_incomplete, apply_document_permissions, show_list, condition_json, Web Form, You need to be in developer mode to edit a Standard Web Form, Following fields are missing:, Mandatory Information missing:, web form check field visibility, depends_on web form field, people are sending the same form twice and i limited it to one, why did a second entry get created for the same person, how do i stop duplicate submissions from one user, a required field came through empty in the saved record, the form let them skip a mandatory question, i ticked the option but nothing changed on the actual save, the checkbox disappeared from the settings screen but it is still taking effect, after turning on anonymous every submission is refused, someone bypassed the form by posting straight to the endpoint, which of these switches actually blocks a submission and which is just navigation, form settings	knowledge/web/form-settings.md	-	-
form-write, accept writes one value per declared web form field and defaults a missing key to an empty string, an edit that omits a declared field blanks it, accept, WebForm.web_form_fields, remove_file_by_url, Web Form, File, You need to be in developer mode to edit a Standard Web Form, Following fields are missing:, Mandatory Information missing:, web form field not saved, web form accept missing field, editing one field wiped out all the other fields in the record, why did my saved data get blanked after the user updated the entry, the uploaded file vanished from the server after an edit, the attachment got deleted and there is no way to get it back, hidden fields on my form are being cleared on every update, how do i keep a value from being erased when the user edits, extra keys i send in the payload are just ignored and never saved, a field i added to the record is never written from the website, the record loses data whenever we submit a partial update, why is the entry saved twice when there is an upload, form write	knowledge/web/form-write.md	-	-
jinja, get_jenv builds the environment with no extensions argument, a `{% comment %}` tag is an unknown tag and the template raises templatesyntaxerror at parse time, get_jenv, FrappeSandboxedEnvironment, get_jloader, set_filters, get_jinja_hooks, UNSAFE_ATTRIBUTES, get_safe_globals, Illegal template, Read-Only queries are allowed, Query must be of SELECT or read-only WITH type., jinja template tag not found, get_jenv extensions, my whole page broke after i added a comment to the template, one bad line in the template took down every page on the site, why does a small template edit make the entire page fail to load, part of my comment is showing up on the live page as visible text, text i meant to hide is printing on the page, why is my commented out block still rendering, the variable name prints itself on the page instead of the value, the page shows the raw braces instead of the actual value, why does a misspelled variable not raise an error, my custom helper is not available inside the template, the helper works on a normal page but is missing when i render in the background, how do i make my own function usable from a template, the wrong app's copy of the template is being used	knowledge/web/jinja.md	-	-
page-files, templatepage walks the installed apps reversed so the last app installed wins a page file, staticpage walks them forward so frappe wins a binary asset at the same path, TemplatePage.set_template_path, can_render, get_index_path_options, get_start_folders, PY_LOADER_SUFFIXES, StaticPage.set_file_path, is_valid_file_path, UNSUPPORTED_STATIC_PAGE_TYPES, is_binary_file, cache_html, can_cache, Invalid Sidebar JSON at, www page file resolution order, which app's page file wins, i put my own version of the page in my app but the old one still shows, my replacement image is ignored and the original one keeps loading, why does my override work for the text page but not for the picture, the stylesheet i dropped into the web folder returns not found, a plain text file in the web folder is never served, why can i not download a file i placed in the web folder, the page still shows the old content after i edited the file, my edits only appear after i restart everything, why is a stale version of the page being served to visitors, my new page returns not found even though the file is in the right folder, how do i make a folder answer a url instead of a single file, how do i keep a shared snippet from becoming its own address, page files	knowledge/web/page-files.md	-	-
routing, a path is offered to the renderers in a fixed order and the first can_render that answers true takes it, a published web form owns its route before any file at that path is looked at, PathResolver.resolve, get_custom_page_renderers, resolve_path, resolve_from_map, get_website_rules, get_response, WebFormPage.can_render, set_headers, DocumentPage.can_render, search_in_doctypes_with_web_view, search_web_page_dynamic_routes, get_page_info_from_web_form, get_page_info_from_web_page_with_dynamic_routes, get_published_web_forms, Web Form, You need to be in developer mode to edit a Standard Web Form, Following fields are missing:, Mandatory Information missing:, frappe website routing order, web form vs www page route conflict, my page is never rendered even though the file is right there, something else is answering the address i built this page for, why does my url show a form instead of the page i wrote, the address worked before i published the form and now it does not, a record is taking over the url i wanted for my page, the address still returns not found after i created the page, how long does a missing address keep answering not found, my own renderer is silently ignored and nothing is logged anywhere, the page refuses to load inside a frame on another site, how do i point one address at a different page, why did changing the address handler break every other url on the site	knowledge/web/routing.md	-	-
status-codes, get_context picks a portal page's status by the exception it raises, redirect, permissionerror or pagedoesnotexisterror, every other exception renders errorpage, get_response, handle_exception, get_response_without_exception_handling, NotPermittedPage, NotFoundPage, RedirectPage, cache_html, Invalid Sidebar JSON at, portal page 404 vs 403, web page status code exception, my page shows a blank record instead of saying it does not exist, the missing item page stays empty even after i added the item, why does my page report success when there is nothing to show, i want a visitor who is not allowed in to be sent to the login screen, how do i show a proper access denied page instead of my own message, the refusal message i wrote never reaches the user, how do i send someone from one page to another address, my test sees a rendered error page instead of the real error, why can i not catch the error my page raises inside a test, the login link forgets where the user was trying to go, status codes	knowledge/web/status-codes.md	-	-
web-template, a standard web template renders the .html file sitting beside its exported json and never the template field in the database, clearing the standard check deletes that folder from the app, WebTemplate, WebTemplate.render, WebTemplate.get_template, get_template_path, get_template_folder, create_template_file, export_to_files, import_from_files, Web Template Field, Web Page Block, web_template_values, get_web_blocks_html, extract_script_and_style_tags, web_block, web_blocks, Enable developer mode to create a standard Web Template, Web Template is not specified, web_block.html, web_template_type, Component, Section, Navbar, Footer, page builder block, add a section to a web page, custom web template, web template html file, web template fields, the markup box is empty even though the block renders fine, why does the saved record show no html at all, where did the markup go after i saved it, my source files disappeared from the app after i unticked a box, the change history shows deleted files and i only clicked around in the admin screen, deleting the record also deleted the folder inside my app, my edits to the block fields are gone after the update run, why do my field changes get wiped every time i update the site, after renaming a field the saved blocks come out blank, the value i typed into the block never reaches the markup, my script inside the block runs only once for several blocks, the style i put in the block ended up somewhere else on the page, the markup change shows right away but the field change does not, web template	knowledge/web/web-template.md	-	-
how do i design a desk page, what does a desk page look like, should this be a page a list view or a report, where does the primary action go on a desk screen, what components does frappe give a desk page, how does frappe design its own screens, my desk page looks nothing like frappe, which desk surface should i build, design a frappe screen, frappe design style, a desk surface is filled not composed, which surface, where a thing goes, settled by	references/a-desk-surface-is-filled-not-composed.md	-	-
my test suite is eating invoice numbers, does running tests move the real naming series, which naming rule should i pick for a doctype, i set autoname but the numbers are not going up, how do i reset a naming series counter safely, my fixture pinned the names and now i get a duplicate entry error, does renaming a document change the series number, two naming series doctypes are sharing the same counter, where does frappe store the naming counter, naming series, autoname pattern, choosing a naming rule and keeping the tests off its counter, settled by	references/choosing-a-naming-rule-and-keeping-the-tests-off-its-counter.md	-	-
what order does migrate actually run things in, my migrate failed halfway what is on the site now, does bench --site all really migrate every site, which config key came back after i ran a bench command, migrate finished but search returns nothing, fixture or customization which one wins on migrate, nginx.conf keeps getting regenerated over my edit, can i roll back a failed migrate, why did restart_supervisor_on_update change by itself, bench migrate, deploy an update to a live site, delivering to a site that is already running, settled by	references/delivering-to-a-site-that-is-already-running.md	-	-
fixture or patch or seed, how do i ship data with an app, my fixture did not install, migrate did not update my records, who owns the row after install, fixtures vs seeds vs patches, ship data with an app, fixtures seed migrate, who owns a row once the operator has edited it, settled by	references/fixtures-seed-migrate.md	-	-
is there a shorter way to write this, what does frappe already give me for this loop, one line instead of a query, frappe utility functions, shorter frappe idiom, frappe is shorter than you wrote it, settled by	references/frappe-is-shorter-than-you-wrote-it.md	-	-
how do i translate my app, my arabic string is not showing, where does ar.csv go, translation not applied, translate a frappe app, app translation workflow, frappe translation methodology, where an arabic string is allowed to live, settled by	references/frappe-translation-methodology.md	-	-
how do i know my answer about frappe is right, the gate passed so is my leaf correct, should i run it or read the source, what does a passing check actually prove, how do i verify what a model told me about frappe, what would have to be true for my answer to be wrong, verify a frappe answer, how to check frappe behaviour, knowing your answer is right, paths, values, how	references/knowing-your-answer-is-right.md	-	-
why is my hook not firing, what order do validate and before_save run in, on_submit did not run, doc_events is ignored, how do i scaffold a doctype, doctype lifecycle hooks, document event order, lifecycle and hooks, where a controller check runs and what runs around it, settled by	references/lifecycle-and-hooks.md	-	-
how should I lay out this page, what layout suits a list heavy screen, which page layout do I pick, page layout template, layout sketch, how do I arrange the regions of a desk page, what changes in my layout under right to left, rtl layout, page layout sketches, six page layouts and what each one costs, choosing between them, a · dense desk, b · status board, c · triage inbox, d · command console, e · dashboard first, f · guided batch, three decisions that apply to all six, settled by	references/page-layout-sketches.md	-	-
how do i build a command palette page, what layout suits a dashboard summary screen, how do i design a bulk action wizard, command console layout, dashboard first layout, guided batch layout, my sidebar markup is not showing up, wizard stepper mirrors wrong under rtl, page layouts command console dashboard guided batch, page layouts d e and f and what each one costs, d · command console, e · dashboard first, f · guided batch, three decisions that apply to all six	references/page-layouts-command-console-dashboard-guided-batch.md	-	-
why can this user not see the list, permission denied but the role has read, if_owner is not working, how do i hide a doctype from a role, portal user cannot open the record, frappe permission system, who can see this record, permissions, what answers a permission question and in what order, settled by	references/permissions.md	-	-
how do i call an external api, where do i keep an api key, how do i retry a failed request, how do i log an outgoing call, call an external api, integrate with a third party, talking to an outside service, what carries the credential the retry and the log, settled by	references/talking-to-an-outside-service.md	-	-
get_list vs get_all which one checks permissions, does frappe.db.sql ignore permissions, which read applies user permissions, my query returns rows the user should not see, checked or unchecked spelling of a read, permission checked query, get_list vs get_all, the checked and unchecked spelling of a read and a write, the checked and the unchecked call for a read and a write, settled by	references/the-checked-and-unchecked-spelling-of-a-read-and-a-write.md	-	-
what do i type to create a new frappe app from scratch, i made an app with bench new-app but it does not show up on my site, does bench new-app install the app on a site too, what is the difference between get-app and install-app, how do i completely remove an app from my bench, does bench drop-site actually delete the site folder, App myapp not in apps.txt when i install it, in what order do i run new-app new-site and install-app, what does uninstall-app leave behind on the site, create a frappe app and site, bench new-app new-site install-app, the commands that create an app a site and an install, settled by	references/the-commands-that-create-an-app-a-site-and-an-install.md	-	-
does bench execute run as administrator, why did my change in bench console disappear, bench run-tests left the scheduler disabled on the site, does a scheduled job check permissions, which bench commands commit for me and which do not, my migrate failed halfway and I do not know what is already committed, does bench execute run on every site or just one, which user does a background job run as, bench execute ran my function twice, bench execute vs console, which user runs a bench command, the commands that run code and who they run as, settled by	references/the-commands-that-run-code-and-who-they-run-as.md	-	-
what can i configure in the desk without writing code, why is my column missing from the list view, workspace link does not appear, dashboard chart or number card which one, desk configuration vs code, what can be done without code in frappe, the desk what is metadata and what must be code, the desk, what a record declares and what only code can do, settled by	references/the-desk-what-is-metadata-and-what-must-be-code.md	-	-
which file do I edit to add a field to a doctype, what goes in hooks.py and what goes in the doctype python file, difference between pre_model_sync and post_model_sync in patches.txt, what is modules.txt for in a frappe app, where does frappe load the client script for a doctype form, do I need a fixtures folder or a patch to ship this record, what are all the files in a frappe app and which ones matter, is the config folder in an app still used or is it the workspace, what is test_records.json and when does it run, app structure, directory layout, the files an app is made of and what each one declares, the files an app is made of, which one declares behaviour, settled by	references/the-files-an-app-is-made-of-and-what-each-one-declares.md	-	-
does a web page check permissions, guest can open my portal page, how do i make a public page in frappe, web form or www page which one is safer, why does my portal record give 404 instead of 403, is whitelist enough to protect an endpoint, which public route checks the doctype permission, let a visitor submit a form without logging in, allow_guest_to_view, public website routes in frappe, guest accessible pages, the four public routes and which one checks a permission, settled by	references/the-four-public-routes-and-which-one-checks-a-permission.md	-	-
frappe-ui createResource vs useDoc which one should I use, createDocumentResource does not update when the route parameter changes, createListResource or useList which one caches the rows, why does my list change when I open a detail page in frappe-ui, frappe-ui reload vs fetch which one actually refetches, two components using useDoc on the same document share state, does the frappe-ui cache survive a page reload, second createResource with the same cache key ignored my options, frappe-ui resource onError but it still throws, frappe-ui data fetching, which frappe-ui composable to use, the frappe ui data layer and which call refetches, the frappe-ui data layer, which call refetches, settled by	references/the-frappe-ui-data-layer-and-which-call-refetches.md	-	-
is a print format a file or a record, can a report run python, what does a server script execute, which desk records run code, why did saving a report write a file into my app, which desk record type can run code, server script vs report vs print format, the records that carry code and what each one runs, settled by	references/the-records-that-carry-code-and-what-each-one-runs.md	-	-
my css was overwritten by an update, how do i customise the desk theme, where do i put custom scss, how do i change the logo, customize the frappe desk theme, css that survives an update, theming what survives an update, theming, what survives an update, settled by	references/theming-what-survives-an-update.md	-	-
what does bench backup actually include, does a frappe backup include the uploaded files, restore lost all the passwords, encryption key is invalid after restore, what bench restore does not bring back, do I need to run migrate after a restore, does bench restore drop the existing database, my backup files disappeared from private backups, is the -enc backup file really encrypted, bench backup contents, restore a site backup, what a backup carries and what a restore cannot bring back, settled by	references/what-a-backup-carries-and-what-a-restore-cannot-bring-back.md	-	-
notification is enabled but no email arrives, emails stuck in Not Sent and no error anywhere, does frappe.sendmail actually send the email, why is nothing in the email queue after sendmail, how do i stop all outgoing email on a site, email queue row says Not Sent forever, frappe notification not firing and nothing in error log, does delayed=False send the email immediately, who actually sends the email queue, email sending pipeline, frappe.sendmail vs email queue, what actually sends and what only queues, settled by	references/what-actually-sends-and-what-only-queues.md	-	-
my scheduled job never ran, does a background job check permissions, which user does a background job run as, scheduler disabled on the site, how do i queue work in frappe, background job scheduling, why is my scheduled job not running, when a background job runs and what stops it, settled by	references/when-a-background-job-runs-and-what-stops-it.md	-	-
why does my query return different rows in the console than in the app, bench console shows rows this user should not see, my get_list works in bench execute but returns nothing over the api, which user does a scheduled job run as, does a background job run as the user who queued it, does frappe.session.user work inside a server script, the report shows rows the role should not be able to see, what user does a controller method run as, i tested the permission in the console and it passed but it fails in production, server side query user context, which user runs a server script query, where a server side query is typed and what it carries, where a server-side query is typed and what it carries, settled by	references/where-a-server-side-query-is-typed-and-what-it-carries.md	-	-
user approved his own document even though self approval is off, how do i stop someone editing a document after it is approved, workflow state changed but the document is still a draft, can a user skip the workflow by editing the state field, does ignore_permissions skip the workflow check, submit button approved the document without the workflow, allow_edit role is not being enforced, who actually approved this document, cancelled document still shows approved state, workflow permission enforcement, workflow bypass, where a workflow checks a permission and where it does not, settled by	references/where-a-workflow-checks-a-permission-and-where-it-does-not.md	-	-
who can run a report in frappe, query report vs script report permissions, can a print format run a database query, my report shows rows the user should not see, how do i restrict a report to one role, custom report roles are ignored, which report type respects user permissions, what does the report permission on a doctype do, report print format jinja not working, report permission types, who can run this report, who may run a report and what it is allowed to read, settled by	references/who-may-run-a-report-and-what-it-is-allowed-to-read.md	-	-
how do i write a frappe test, test_records is not loading, how do i run one test, my test passes against nothing, frappe testing conventions, how to write a frappe test, writing tests the frappe way, writing a test the framework will actually run, settled by	references/writing-tests-the-frappe-way.md	-	-
build a vue app on frappe, frappe-ui data layer, createresource or usedoc, my list does not refresh, save sends every field, paging duplicates rows, dark mode does not switch, socket updates repeat, frappe-ui frontend	tasks/build-a-vue-front-end-on-frappe-ui.md	-	-
call an external api from frappe, expose an endpoint, my webhook did not fire, integrate with a third party service, where do i put an api key, oauth refresh token, receive a callback, verify an incoming request, outbound and inbound integration	tasks/call-an-outside-service-or-be-called-by-one.md	-	-
add a field to a doctype, rename a field, change autoname, my validate does not run, what order do the hooks run in, submit and cancel, doctype schema change, index not created, modify a doctype safely	tasks/change-a-doctype-without-breaking-its-lifecycle.md	-	-
how do i restrict who sees this, hide a record from a user, limit a list to the user's own rows, role permission not working, user permission not filtering, restrict one field, permlevel, who can open this report, guest can see my page, record level permissions	tasks/decide-who-can-read-or-change-a-record.md	-	-
create a new frappe app, generate a doctype from a plan, what to decide before bench new-app, my doctype disappeared after migrate, which decisions cannot be changed later, modules.txt and the module folder, ship permissions with an app, naming series prefix already used, plan and generate an app	tasks/plan-and-generate-a-new-frappe-app.md	-	-
publish a public page, web form, portal page, guest cannot open my page, my route returns the wrong page, let a visitor submit a form, website route, translate the portal, public facing page in frappe	tasks/publish-a-public-page-or-a-portal-form.md	-	-
how do i ship this to another site, deploy a customisation, fixture or patch or custom field, my custom field did not appear on the other site, move a doctype change between sites, ship data with an app, install app on an existing site, migrate did not bring my change, uninstall did not remove it, move a customisation between sites	tasks/ship-a-customisation-to-another-site.md	-	-
onboarding for a new app, what the user sees on the first run, module onboarding step not completing, form tour does not start, my toolbar buttons are duplicated, ship a server script with an app, print style restyles the whole desk, web template renders the wrong file, first run records an app ships	tasks/ship-the-first-run-an-app-puts-in-front-of-a-user.md	-	-
how do i test this, bench run-tests, test records, my suite passed but nothing ran, assert a validation error, test rollback between tests, before_tests, frappe test suite	tasks/write-and-run-tests-for-a-frappe-app.md	-	-
